DATE,INDPRO_actual,INDPRO_fitted,residual
2023-08-01,100.8393,89.55026673594273,11.289033264057267
2023-09-01,101.0211,89.55026673594273,11.470833264057276
2023-10-01,100.4689,88.58110124982518,11.887798750174824
2023-11-01,100.8639,89.55026673594273,11.313633264057273
2023-12-01,100.6031,89.06568399288395,11.53741600711605
2024-01-01,99.2223,89.55026673594273,9.672033264057276
2024-02-01,100.285,88.58110124982518,11.703898750174815
2024-03-01,100.4575,88.58110124982518,11.876398750174815
2024-04-01,100.2434,88.58110124982518,11.662298750174813
2024-05-01,100.863,88.58110124982518,12.281898750174818
2024-06-01,100.894,87.61193576370763,13.28206423629237
2024-07-01,99.9757,87.12735302064885,12.848346979351149
2024-08-01,100.4309,87.12735302064885,13.30354697935114
2024-09-01,99.8084,88.4650408221037,11.343359177896303
2024-10-01,99.4695,89.74469840969782,9.724801590302178
2024-11-01,99.2925,90.0705654721153,9.221934527884699
2024-12-01,100.3273,91.23763226189094,9.089667738109057
2025-01-01,100.0647,92.36204379874675,7.702656201253248
2025-02-01,101.0993,91.39287831262921,9.706421687370792
2025-03-01,101.0404,91.39287831262921,9.647521687370798
2025-04-01,101.1279,91.39287831262921,9.73502168737079
2025-05-01,100.9655,90.90829556957044,10.057204430429564
2025-06-01,101.4785,91.87746105568799,9.601038944312009
2025-07-01,101.894,90.90829556957044,10.985704430429564
2025-08-01,101.6247,90.90829556957044,10.716404430429563
2025-09-01,101.668,90.89292060862951,10.775079391370497
2025-11-01,101.0344,91.85861646484405,9.175783535155958
2025-12-01,101.4941,93.02568325461968,8.468416745380324
2026-01-01,101.0388,93.85150802103689,7.187291978963103
2026-02-01,101.9053,93.36692527797811,8.538374722021885
2026-03-01,101.7543,93.85150802103689,7.9027919789631085
2026-04-01,102.5198,93.85150802103689,8.668291978963111
2026-05-01,102.5099,93.89416327395669,8.615736726043309
2026-06-01,102.7868,94.37874601701546,8.40805398298454
2026-07-01,102.9939,94.86332876007424,8.130571239925757
